Date,Delta_T,moon_deldot,sun_deldot,zero
1973-05-23,-2.7239,-0.0372577,0.3348055,0
1973-05-24,-2.883,-0.048781,0.3292434,0
1973-05-25,-3.045,-0.0590906,0.323183,0
1973-05-26,-3.1879,-0.0669853,0.3165764,0
1973-05-27,-3.305,-0.071181,0.3093818,0
1973-05-28,-3.338,-0.070492,0.3015712,0
1973-05-29,-3.296,-0.0640832,0.2931431,0
1973-05-30,-3.1529,-0.051761,0.2841386,0
1973-05-31,-2.964,-0.0342169,0.2746536,0
1973-06-01,-2.805,-0.0130939,0.2648424,0
1973-06-02,-2.738,0.0092343,0.2549028,0
1973-06-03,-2.7679,0.030156,0.2450465,0
1973-06-04,-2.902,0.0474135,0.2354627,0
1973-06-05,-3.097,0.0595523,0.2262906,0
1973-06-06,-3.2579,0.0660792,0.2176087,0
1973-06-07,-3.37,0.0673416,0.2094406,0
1973-06-08,-3.373,0.0642514,0.2017689,0
1973-06-09,-3.284,0.057983,0.1945514,0
1973-06-10,-3.1549,0.049725,0.1877327,0
1973-06-11,-2.982,0.04051,0.1812521,0
1973-06-12,-2.78,0.0311192,0.175047,0
1973-06-13,-2.599,0.0220444,0.1690545,0
1973-06-14,-2.4389,0.013496,0.1632108,0
1973-06-15,-2.319,0.0054439,0.1574514,0
1973-06-16,-2.275,-0.0023134,0.1517107,0
1973-06-17,-2.276,-0.0100618,0.1459224,0
1973-06-18,-2.3279,-0.0180753,0.1400198,0
1973-06-19,-2.424,-0.0265201,0.1339367,0
1973-06-20,-2.532,-0.0353706,0.1276071,0
1973-06-21,-2.653,-0.044347,0.120966,0
1973-06-22,-2.7559,-0.052881,0.1139482,0
1973-06-23,-2.8,-0.0601217,0.1064897,0
1973-06-24,-2.812,-0.0649911,0.0985294,0
1973-06-25,-2.742,-0.0663047,0.090014,0
1973-06-26,-2.5939,-0.06297,0.0809075,0
1973-06-27,-2.405,-0.0542597,0.0712046,0
1973-06-28,-2.232,-0.0401133,0.0609469,0
1973-06-29,-2.1,-0.02137,0.0502343,0
1973-06-30,-2.09,0.0002035,0.0392259,0
1973-07-01,-2.1869,0.0221829,0.0281223,0
1973-07-02,-2.365,0.0420051,0.0171343,0
1973-07-03,-2.57,0.0575429,0.0064469,0
1973-07-04,-2.723,0.0675046,-0.0038049,0
1973-07-05,-2.7779,0.0715424,-0.0135443,0
1973-07-06,-2.728,0.0701099,-0.0227453,0
1973-07-07,-2.606,0.064193,-0.0314182,0
1973-07-08,-2.44,0.0550319,-0.0395951,0
1973-07-09,-2.262,0.0438972,-0.0473186,0
1973-07-10,-2.0979,0.0319356,-0.0546353,0
1973-07-11,-1.963,0.0200778,-0.0615928,0
1973-07-12,-1.887,0.0089908,-0.0682399,0
1973-07-13,-1.877,-0.0009347,-0.0746273,0
1973-07-14,-1.9199,-0.0095698,-0.0808097,0
1973-07-15,-2.032,-0.0170072,-0.0868468,0
1973-07-16,-2.191,-0.0234953,-0.0928039,0
1973-07-17,-2.367,-0.0293527,-0.0987521,0
1973-07-18,-2.569,-0.0348689,-0.1047673,0
1973-07-19,-2.7309,-0.0402037,-0.1109285,0
1973-07-20,-2.866,-0.0453008,-0.1173165,0
1973-07-21,-2.928,-0.0498315,-0.1240121,0
1973-07-22,-2.962,-0.0531835,-0.1310931,0
1973-07-23,-2.888,-0.0545105,-0.138631,0
1973-07-24,-2.7459,-0.0528554,-0.1466842,0
1973-07-25,-2.588,-0.047349,-0.1552882,0
1973-07-26,-2.444,-0.03747,-0.1644435,0
1973-07-27,-2.362,-0.0233089,-0.1741023,0
1973-07-28,-2.409,-0.0057422,-0.1841608,0
1973-07-29,-2.542,0.0135896,-0.1944635,0
1973-07-30,-2.7409,0.0325515,-0.2048209,0
1973-07-31,-2.902,0.0489626,-0.2150387,0
1973-08-01,-2.951,0.0610585,-0.224947,0
1973-08-02,-2.936,0.0677982,-0.23442,0
1973-08-03,-2.806,0.0689403,-0.2433811,0
1973-08-04,-2.6119,0.0649295,-0.2517968,0
1973-08-05,-2.398,0.0566863,-0.2596649,0
1973-08-06,-2.193,0.0453867,-0.267002,0
1973-08-07,-2.03,0.0322791,-0.2738343,0
1973-08-08,-1.903,0.0185509,-0.2801918,0
1973-08-09,-1.862,0.005237,-0.2861064,0
1973-08-10,-1.8729,-0.0068394,-0.2916116,0
1973-08-11,-1.958,-0.0171052,-0.2967452,0
1973-08-12,-2.106,-0.0252559,-0.3015515,0
1973-08-13,-2.278,-0.0312521,-0.3060842,0
1973-08-14,-2.488,-0.0352887,-0.3104088,0
1973-08-15,-2.671,-0.0377324,-0.3146023,0
1973-08-16,-2.8199,-0.0390283,-0.3187532,0
1973-08-17,-2.906,-0.0395865,-0.3229576,0
1973-08-18,-2.927,-0.0396685,-0.3273156,0
1973-08-19,-2.866,-0.0392975,-0.3319259,0
1973-08-20,-2.75,-0.0382192,-0.3368799,0
1973-08-21,-2.609,-0.0359317,-0.3422554,0
1973-08-22,-2.501,-0.0317926,-0.3481089,0
1973-08-23,-2.4529,-0.0251976,-0.3544674,0
1973-08-24,-2.511,-0.0157991,-0.3613194,0
1973-08-25,-2.649,-0.0037121,-0.3686078,0
1973-08-26,-2.855,0.0103666,-0.3762288,0
1973-08-27,-3.073,0.0251917,-0.3840387,0
1973-08-28,-3.26,0.0391718,-0.3918705,0
1973-08-29,-3.333,0.0506859,-0.3995564,0
1973-08-30,-3.2909,0.0584052,-0.4069484,0
1973-08-31,-3.163,0.0615172,-0.413932,0
1973-09-01,-2.957,0.0598044,-0.4204307,0
1973-09-02,-2.758,0.0535928,-0.4264014,0
1973-09-03,-2.562,0.0436273,-0.4318267,0
1973-09-04,-2.412,0.0309239,-0.4367053,0
1973-09-05,-2.32,0.0166346,-0.4410448,0
1973-09-06,-2.2769,0.0019377,-0.4448573,0
1973-09-07,-2.309,-0.0120509,-0.4481567,0
1973-09-08,-2.397,-0.0243503,-0.4509599,0
1973-09-09,-2.531,-0.0341798,-0.4532892,0
1973-09-10,-2.697,-0.0410188,-0.4551766,0
1973-09-11,-2.865,-0.0446536,-0.4566679,0
1973-09-12,-3.016,-0.0452005,-0.4578274,0
1973-09-13,-3.101,-0.0430871,-0.4587399,0
1973-09-14,-3.1199,-0.0389784,-0.4595095,0
1973-09-15,-3.057,-0.0336509,-0.4602545,0
1973-09-16,-2.935,-0.0278327,-0.4610993,0
1973-09-17,-2.79,-0.0220513,-0.4621638,0
1973-09-18,-2.643,-0.0165316,-0.4635525,0
1973-09-19,-2.576,-0.0111772,-0.4653454,0
1973-09-20,-2.603,-0.0056452,-0.4675913,0
1973-09-21,-2.713,0.0005034,-0.4703026,0
1973-09-22,-2.899,0.0076143,-0.473453,0
1973-09-23,-3.128,0.0157648,-0.4769781,0
1973-09-24,-3.3359,0.0246536,-0.4807787,0
1973-09-25,-3.479,0.0335955,-0.4847295,0
1973-09-26,-3.512,0.0416272,-0.4886916,0
1973-09-27,-3.455,0.0476935,-0.4925269,0
1973-09-28,-3.301,0.0508571,-0.4961109,0
1973-09-29,-3.132,0.0504701,-0.499342,0
1973-09-30,-2.948,0.0462716,-0.5021444,0
1973-10-01,-2.797,0.0384055,-0.5044667,0
1973-10-02,-2.702,0.0273792,-0.5062769,0
1973-10-03,-2.657,0.0139896,-0.5075563,0
1973-10-04,-2.685,-0.0007605,-0.5082943,0
1973-10-05,-2.7329,-0.0157446,-0.5084841,0
1973-10-06,-2.866,-0.0297911,-0.5081211,0
1973-10-07,-3.012,-0.041764,-0.5072036,0
1973-10-08,-3.169,-0.050653,-0.5057359,0
1973-10-09,-3.315,-0.0556776,-0.5037338,0
1973-10-10,-3.42,-0.0563989,-0.5012317,0
1973-10-11,-3.47,-0.0528205,-0.4982902,0
1973-10-12,-3.418,-0.0454411,-0.4950005,0
1973-10-13,-3.316,-0.0352215,-0.4914847,0
1973-10-14,-3.137,-0.0234395,-0.487888,0
1973-10-15,-2.962,-0.011451,-0.4843637,0
1973-10-16,-2.836,-0.0004211,-0.4810555,0
1973-10-17,-2.809,0.0088895,-0.4780808,0
1973-10-18,-2.882,0.0162157,-0.475519,0
1973-10-19,-3.0319,0.0217389,-0.4734075,0
1973-10-20,-3.21,0.0259314,-0.4717433,0
1973-10-21,-3.406,0.02935,-0.4704877,0
1973-10-22,-3.521,0.032441,-0.4695731,0
1973-10-23,-3.584,0.0354001,-0.4689099,0
1973-10-24,-3.542,0.0381143,-0.4683935,0
1973-10-25,-3.443,0.0401886,-0.4679128,0
1973-10-26,-3.278,0.0410435,-0.4673575,0
1973-10-27,-3.11,0.0400516,-0.4666255,0
1973-10-28,-2.953,0.0366786,-0.4656277,0
1973-10-29,-2.851,0.0305964,-0.4642912,0
1973-10-30,-2.787,0.0217547,-0.4625588,0
1973-10-31,-2.797,0.0104074,-0.4603871,0
1973-11-01,-2.872,-0.0028962,-0.4577425,0
1973-11-02,-2.987,-0.0173444,-0.4545978,0
1973-11-03,-3.145,-0.0319108,-0.450929,0
1973-11-04,-3.302,-0.0454147,-0.4467134,0
1973-11-05,-3.483,-0.0566004,-0.4419304,0
1973-11-06,-3.633,-0.0642431,-0.4365648,0
1973-11-07,-3.734,-0.0672938,-0.4306134,0
1973-11-08,-3.767,-0.0650604,-0.4240952,0
1973-11-09,-3.732,-0.0574027,-0.4170622,0
1973-11-10,-3.6179,-0.0448838,-0.4096091,0
1973-11-11,-3.459,-0.0287948,-0.4018741,0
1973-11-12,-3.335,-0.0109862,-0.3940293,0
1973-11-13,-3.285,0.006486,-0.3862582,0
1973-11-14,-3.319,0.0217966,-0.3787291,0
1973-11-15,-3.436,0.0337082,-0.3715711,0
1973-11-16,-3.589,0.0417296,-0.3648628,0
1973-11-17,-3.745,0.0460557,-0.3586319,0
1973-11-18,-3.827,0.0473574,-0.3528639,0
1973-11-19,-3.818,0.0465183,-0.3475135,0
1973-11-20,-3.726,0.0443959,-0.3425152,0
1973-11-21,-3.567,0.041649,-0.3377912,0
1973-11-22,-3.365,0.0386444,-0.3332567,0
1973-11-23,-3.158,0.0354395,-0.3288246,0
1973-11-24,-2.942,0.0318281,-0.3244078,0
1973-11-25,-2.77,0.0274319,-0.3199232,0
1973-11-26,-2.655,0.0218149,-0.3152939,0
1973-11-27,-2.616,0.0146009,-0.3104506,0
1973-11-28,-2.618,0.0055741,-0.3053331,0
1973-11-29,-2.677,-0.0052469,-0.2998892,0
1973-11-30,-2.781,-0.0175654,-0.2940733,0
1973-12-01,-2.904,-0.0307927,-0.287844,0
1973-12-02,-3.046,-0.0440588,-0.281162,0
1973-12-03,-3.161,-0.0562483,-0.2739884,0
1973-12-04,-3.249,-0.0660691,-0.2662853,0
1973-12-05,-3.279,-0.0721642,-0.2580189,0
1973-12-06,-3.261,-0.0732849,-0.2491676,0
1973-12-07,-3.169,-0.0685294,-0.2397331,0
1973-12-08,-3.039,-0.057624,-0.2297558,0
1973-12-09,-2.906,-0.0411683,-0.2193279,0
1973-12-10,-2.825,-0.0207197,-0.2085972,0
1973-12-11,-2.829,0.0013966,-0.197755,0
1973-12-12,-2.945,0.0225579,-0.1870088,0
1973-12-13,-3.136,0.0404385,-0.1765464,0
1973-12-14,-3.329,0.0534881,-0.1665078,0
1973-12-15,-3.456,0.0611255,-0.1569732,0
1973-12-16,-3.512,0.063641,-0.147967,0
1973-12-17,-3.4411,0.0619223,-0.1394714,0
1973-12-18,-3.31,0.0571384,-0.131442,0
1973-12-19,-3.116,0.0504709,-0.12382,0
1973-12-20,-2.891,0.0429269,-0.1165403,0
1973-12-21,-2.689,0.0352317,-0.1095353,0
1973-12-22,-2.511,0.0277897,-0.1027368,0
1973-12-23,-2.381,0.020698,-0.0960766,0
1973-12-24,-2.3,0.0138032,-0.0894867,0
1973-12-25,-2.276,0.0067877,-0.0829001,0
1973-12-26,-2.324,-0.0007259,-0.0762517,0
1973-12-27,-2.421,-0.0090646,-0.0694787,0
1973-12-28,-2.525,-0.0184049,-0.0625216,0
1973-12-29,-2.652,-0.0286914,-0.0553237,0
1973-12-30,-2.751,-0.0395808,-0.0478302,0
1973-12-31,-2.816,-0.0504177,-0.0399874,0
1974-01-01,-2.868,-0.0602447,-0.0317414,0
1974-01-02,-2.845,-0.0678559,-0.0230395,0
1974-01-03,-2.786,-0.0719093,-0.0138329,0
1974-01-04,-2.672,-0.0711131,-0.0040852,0
1974-01-05,-2.541,-0.064496,0.0062154,0
1974-01-06,-2.441,-0.051731,0.0170394,0
1974-01-07,-2.402,-0.0334271,0.0283007,0
1974-01-08,-2.462,-0.0112405,0.0398522,0
1974-01-09,-2.6141,0.0123283,0.0514973,0
1974-01-10,-2.813,0.0344543,0.0630206,0
1974-01-11,-2.984,0.0526441,0.0742261,0
1974-01-12,-3.057,0.0652527,0.0849669,0
1974-01-13,-3.012,0.0716811,0.0951577,0
1974-01-14,-2.87,0.0722632,0.1047689,0
1974-01-15,-2.653,0.0679747,0.113812,0
1974-01-16,-2.414,0.0601107,0.1223229,0
1974-01-17,-2.209,0.0500189,0.1303493,0
1974-01-18,-2.031,0.0389144,0.137943,0
1974-01-19,-1.934,0.027769,0.1451565,0
1974-01-20,-1.883,0.0172562,0.1520424,0
1974-01-21,-1.894,0.0077399,0.1586543,0
1974-01-22,-1.978,-0.000704,0.165048,0
1974-01-23,-2.1151,-0.0082356,0.1712825,0
1974-01-24,-2.269,-0.015172,0.1774202,0
1974-01-25,-2.446,-0.021889,0.1835267,0
1974-01-26,-2.599,-0.0287119,0.1896701,0
1974-01-27,-2.738,-0.0358101,0.1959196,0
1974-01-28,-2.86,-0.0431077,0.2023453,0
1974-01-29,-2.898,-0.0502258,0.2090171,0
1974-01-30,-2.874,-0.0564662,0.2160043,0
1974-01-31,-2.798,-0.0608501,0.2233732,0
1974-02-01,-2.701,-0.0622252,0.2311835,0
1974-02-02,-2.631,-0.0594528,0.2394797,0
1974-02-03,-2.5691,-0.0516751,0.2482794,0
1974-02-04,-2.609,-0.0386249,0.2575574,0
1974-02-05,-2.739,-0.0208918,0.2672336,0
1974-02-06,-2.954,-1.18e-05,0.2771684,0
1974-02-07,-3.175,0.0217289,0.2871759,0
1974-02-08,-3.347,0.0417628,0.2970515,0
1974-02-09,-3.399,0.0578189,0.3066065,0
1974-02-10,-3.332,0.0683777,0.3156952,0
1974-02-11,-3.166,0.0728542,0.3242262,0
1974-02-12,-2.9461,0.0715166,0.332159,0
1974-02-13,-2.726,0.0652493,0.3394906,0
1974-02-14,-2.528,0.0552815,0.3462416,0
1974-02-15,-2.405,0.0429548,0.3524442,0
1974-02-16,-2.332,0.0295541,0.3581347,0
1974-02-17,-2.316,0.0161971,0.3633508,0
1974-02-18,-2.372,0.0037654,0.3681305,0
1974-02-19,-2.465,-0.0071331,0.3725138,0
1974-02-20,-2.602,-0.0161791,0.3765455,0
1974-02-21,-2.7331,-0.0233307,0.3802769,0
1974-02-22,-2.885,-0.0287853,0.3837684,0
1974-02-23,-2.976,-0.0329095,0.3870893,0
1974-02-24,-3.054,-0.0361413,0.390318,0
1974-02-25,-3.052,-0.0388738,0.3935395,0
1974-02-26,-3.002,-0.0413393,0.396843,0
1974-02-27,-2.906,-0.0435156,0.4003185,0
1974-02-28,-2.7921,-0.0450771,0.4040527,0
1974-03-01,-2.679,-0.0454102,0.4081251,0
1974-03-02,-2.624,-0.0437044,0.4126019,0
1974-03-03,-2.645,-0.0391222,0.4175281,0
1974-03-04,-2.763,-0.0310327,0.4229171,0
1974-03-05,-2.972,-0.0192658,0.42874,0
1974-03-06,-3.229,-0.0043109,0.434918,0
1974-03-07,-3.4571,0.0126301,0.4413226,0
1974-03-08,-3.628,0.0297989,0.4477885,0
1974-03-09,-3.672,0.0452229,0.4541357,0
1974-03-10,-3.585,0.0571285,0.4601961,0
1974-03-11,-3.434,0.0642775,0.4658341,0
1974-03-12,-3.229,0.0661277,0.4709563,0
1974-03-13,-3.039,0.0628121,0.4755105,0
1974-03-14,-2.8881,0.0549991,0.4794765,0
1974-03-15,-2.797,0.0437087,0.4828558,0
1974-03-16,-2.769,0.0301402,0.4856617,0
1974-03-17,-2.78,0.0155326,0.4879132,0
1974-03-18,-2.853,0.0010612,0.489631,0
1974-03-19,-2.947,-0.0122418,0.4908379,0
1974-03-20,-3.0711,-0.023549,0.4915594,0
1974-03-21,-3.189,-0.0322895,0.491828,0
1974-03-22,-3.286,-0.0381859,0.4916865,0
1974-03-23,-3.353,-0.0412694,0.4911918,0
1974-03-24,-3.348,-0.0418593,0.4904178,0
1974-03-25,-3.297,-0.0404961,0.4894552,0
1974-03-26,-3.1701,-0.0378299,0.4884088,0
1974-03-27,-3.017,-0.034478,0.4873922,0
1974-03-28,-2.861,-0.0308835,0.4865201,0
1974-03-29,-2.742,-0.027212,0.4858997,0
1974-03-30,-2.683,-0.0233192,0.4856222,0
1974-03-31,-2.734,-0.0188052,0.4857557,0
1974-04-01,-2.8441,-0.0131504,0.4863378,0
1974-04-02,-3.017,-0.0059067,0.4873697,0
1974-04-03,-3.179,0.0031028,0.4888124,0
1974-04-04,-3.322,0.0136332,0.4905855,0
1974-04-05,-3.379,0.0249707,0.4925724,0
1974-04-06,-3.3371,0.0360191,0.4946318,0
1974-04-07,-3.206,0.0454995,0.4966134,0
1974-04-08,-3.028,0.0522035,0.4983756,0
1974-04-09,-2.838,0.0552185,0.4997989,0
1974-04-10,-2.689,0.0540673,0.5007935,0
1974-04-11,-2.6131,0.0487444,0.5012988,0
1974-04-12,-2.595,0.0396707,0.5012796,0
1974-04-13,-2.695,0.0276024,0.5007186,0
1974-04-14,-2.788,0.0135264,0.4996098,0
1974-04-15,-2.955,-0.0014376,0.4979531,0
1974-04-16,-3.1191,-0.0161249,0.4957512,0
1974-04-17,-3.312,-0.0294057,0.4930091,0
1974-04-18,-3.505,-0.0402653,0.4897362,0
1974-04-19,-3.638,-0.0478893,0.4859496,0
1974-04-20,-3.717,-0.0517529,0.4816809,0
1974-04-21,-3.7481,-0.0517013,0.4769814,0
1974-04-22,-3.697,-0.0479987,0.4719283,0
1974-04-23,-3.609,-0.0413147,0.466626,0
1974-04-24,-3.472,-0.032627,0.4612024,0
1974-04-25,-3.366,-0.0230447,0.4557999,0
1974-04-26,-3.3041,-0.0135885,0.4505613,0
1974-04-27,-3.328,-0.0049943,0.4456142,0
1974-04-28,-3.404,0.0023996,0.4410586,0
1974-04-29,-3.553,0.0086495,0.4369581,0
1974-04-30,-3.7141,0.0140954,0.4333368,0
1974-05-01,-3.818,0.0191833,0.4301797,0
1974-05-02,-3.864,0.0242758,0.427436,0
1974-05-03,-3.809,0.0295007,0.4250246,0
1974-05-04,-3.6771,0.0346759,0.4228411,0
1974-05-05,-3.472,0.0393244,0.4207674,0
1974-05-06,-3.239,0.0427699,0.4186814,0
1974-05-07,-3.025,0.0442818,0.4164671,0
1974-05-08,-2.848,0.0432278,0.4140225,0
1974-05-09,-2.7481,0.0391977,0.4112642,0
1974-05-10,-2.703,0.0320779,0.4081284,0
1974-05-11,-2.712,0.0220738,0.4045687,0
1974-05-12,-2.776,0.0096928,0.4005523,0
1974-05-13,-2.8581,-0.0042983,0.3960555,0
1974-05-14,-2.973,-0.018928,0.39106,0
1974-05-15,-3.083,-0.0330833,0.3855499,0
1974-05-16,-3.152,-0.0455823,0.3795118,0
1974-05-17,-3.2071,-0.0552632,0.3729367,0
1974-05-18,-3.221,-0.0610987,0.3658245,0
1974-05-19,-3.171,-0.0623369,0.3581926,0
1974-05-20,-3.059,-0.0586563,0.3500846,0
1974-05-21,-2.9271,-0.0502984,0.3415791,0
1974-05-22,-2.797,-0.0381208,0.3327942,0
1974-05-23,-2.723,-0.0235135,0.3238822,0
1974-05-24,-2.715,-0.0081627,0.3150154,0
1974-05-25,-2.8071,0.0062879,0.3063636,0
1974-05-26,-2.951,0.0185647,0.2980716,0
1974-05-27,-3.115,0.0279689,0.2902422,0
1974-05-28,-3.242,0.0344031,0.2829298,0
1974-05-29,-3.2841,0.0382433,0.2761429,0
1974-05-30,-3.246,0.0401246,0.2698514,0
1974-05-31,-3.119,0.040719,0.263997,0
1974-06-01,-2.9341,0.0405561,0.258501,0
1974-06-02,-2.712,0.0399178,0.2532723,0
1974-06-03,-2.502,0.0388079,0.2482135,0
1974-06-04,-2.307,0.0369918,0.2432261,0
1974-06-05,-2.1831,0.0340831,0.2382158,0
1974-06-06,-2.103,0.0296555,0.2330959,0
1974-06-07,-2.079,0.0233543,0.2277904,0
1974-06-08,-2.1121,0.0149893,0.2222345,0
1974-06-09,-2.178,0.0045995,0.2163746,0
1974-06-10,-2.247,-0.0075147,0.2101658,0
1974-06-11,-2.335,-0.0207841,0.2035695,0
1974-06-12,-2.3921,-0.034388,0.196551,0
1974-06-13,-2.431,-0.0472896,0.1890771,0
1974-06-14,-2.428,-0.0582965,0.1811164,0
1974-06-15,-2.3871,-0.0661536,0.1726416,0
1974-06-16,-2.302,-0.0696809,0.1636354,0
1974-06-17,-2.197,-0.0679642,0.1541001,0
1974-06-18,-2.065,-0.0605827,0.1440705,0
1974-06-19,-1.9691,-0.0478245,0.1336259,0
1974-06-20,-1.945,-0.0307977,0.1228963,0
1974-06-21,-2.015,-0.0113404,0.1120555,0
1974-06-22,-2.1681,0.0083062,0.1013013,0
1974-06-23,-2.362,0.0259785,0.0908241,0
1974-06-24,-2.532,0.0400447,0.0807782,0
1974-06-25,-2.6311,0.0496651,0.0712642,0
1974-06-26,-2.607,0.0547977,0.0623263,0
1974-06-27,-2.494,0.0560101,0.0539607,0
1974-06-28,-2.325,0.0542073,0.0461294,0
1974-06-29,-2.1191,0.0503716,0.0387729,0
1974-06-30,-1.933,0.0453661,0.0318196,0
1974-07-01,-1.768,0.0398156,0.0251923,0
1974-07-02,-1.6531,0.0340601,0.0188117,0
1974-07-03,-1.614,0.0281673,0.0125983,0
1974-07-04,-1.627,0.0219886,0.0064745,0
1974-07-05,-1.6891,0.0152447,0.0003661,0
1974-07-06,-1.798,0.0076248,-0.0057971,0
1974-07-07,-1.915,-0.0011148,-0.0120799,0
1974-07-08,-2.0421,-0.0110647,-0.0185419,0
1974-07-09,-2.132,-0.0220959,-0.0252378,0
1974-07-10,-2.211,-0.0338184,-0.0322193,0
1974-07-11,-2.2311,-0.0455643,-0.0395359,0
1974-07-12,-2.21,-0.0564011,-0.0472365,0
1974-07-13,-2.146,-0.0651791,-0.0553689,0
1974-07-14,-2.0371,-0.0706272,-0.0639763,0
1974-07-15,-1.913,-0.0715119,-0.0730914,0
1974-07-16,-1.802,-0.0668683,-0.0827239,0
1974-07-17,-1.7341,-0.0562846,-0.0928461,0
1974-07-18,-1.762,-0.0401711,-0.1033783,0
1974-07-19,-1.896,-0.0198939,-0.1141822,0
1974-07-20,-2.0761,0.0023543,-0.1250696,0
1974-07-21,-2.278,0.0239754,-0.1358289,0
1974-07-22,-2.408,0.0425521,-0.1462607,0
1974-07-23,-2.4481,0.056361,-0.1562091,0
1974-07-24,-2.363,0.064623,-0.1655782,0
1974-07-25,-2.202,0.0674564,-0.17433,0
1974-07-26,-1.9961,0.0656329,-0.1824721,0
1974-07-27,-1.802,0.0602727,-0.1900417,0
1974-07-28,-1.652,0.0525755,-0.1970922,0
1974-07-29,-1.5391,0.0436273,-0.203684,0
1974-07-30,-1.514,0.0342844,-0.20988,0
1974-07-31,-1.538,0.0251204,-0.2157437,0
1974-08-01,-1.6251,0.0164224,-0.2213388,0
1974-08-02,-1.755,0.0082235,-0.2267297,0
1974-08-03,-1.8971,0.0003646,-0.2319816,0
1974-08-04,-2.057,-0.0074229,-0.2371604,0
1974-08-05,-2.191,-0.0154227,-0.242332,0
1974-08-06,-2.3151,-0.0238374,-0.2475623,0
1974-08-07,-2.37,-0.0327005,-0.2529165,0
1974-08-08,-2.404,-0.0418065,-0.258459,0
1974-08-09,-2.3821,-0.0506689,-0.2642541,0
1974-08-10,-2.329,-0.0585118,-0.2703657,0
1974-08-11,-2.236,-0.0643092,-0.2768555,0
1974-08-12,-2.1421,-0.0668836,-0.2837798,0
1974-08-13,-2.105,-0.0650805,-0.2911809,0
1974-08-14,-2.1191,-0.0580221,-0.2990754,0
1974-08-15,-2.235,-0.0454106,-0.3074381,0
1974-08-16,-2.426,-0.0277993,-0.3161882,0
1974-08-17,-2.6621,-0.0066982,-0.3251843,0
1974-08-18,-2.875,0.0156024,-0.3342366,0
1974-08-19,-3.002,0.036495,-0.3431345,0
1974-08-20,-3.0001,0.0536455,-0.3516831,0
1974-08-21,-2.863,0.0654702,-0.3597321,0
1974-08-22,-2.6601,0.0713372,-0.3671889,0
1974-08-23,-2.412,0.0714862,-0.3740149,0
1974-08-24,-2.192,0.0667811,-0.3802124,0
1974-08-25,-2.0361,0.058422,-0.3858096,0
1974-08-26,-1.945,0.0476995,-0.3908474,0
1974-08-27,-1.9101,0.0358192,-0.3953722,0
1974-08-28,-1.937,0.0237916,-0.3994317,0
1974-08-29,-1.994,0.0123723,-0.4030745,0
1974-08-30,-2.0881,0.0020395,-0.4063504,0
1974-08-31,-2.196,-0.0070001,-0.4093125,0
1974-09-01,-2.3051,-0.0147786,-0.4120187,0
1974-09-02,-2.39,-0.0215096,-0.4145323,0
1974-09-03,-2.436,-0.0275075,-0.4169222,0
1974-09-04,-2.4461,-0.033091,-0.4192626,0
1974-09-05,-2.403,-0.0384803,-0.4216313,0
1974-09-06,-2.3411,-0.0437033,-0.4241084,0
1974-09-07,-2.264,-0.0485259,-0.4267748,0
1974-09-08,-2.182,-0.0524236,-0.4297093,0
1974-09-09,-2.1271,-0.0546088,-0.4329863,0
1974-09-10,-2.154,-0.0541277,-0.4366699,0
1974-09-11,-2.2511,-0.0500362,-0.4408057,0
1974-09-12,-2.441,-0.0416461,-0.4454088,0
1974-09-13,-2.6851,-0.0288018,-0.4504508,0
1974-09-14,-2.943,-0.012103,-0.4558494,0
1974-09-15,-3.163,0.0070368,-0.4614673,0
1974-09-16,-3.2721,0.0265782,-0.4671259,0
1974-09-17,-3.242,0.0442658,-0.472631,0
1974-09-18,-3.1091,0.0581171,-0.4778038,0
1974-09-19,-2.893,0.0668042,-0.4825043,0
1974-09-20,-2.671,0.0698121,-0.4866416,0
1974-09-21,-2.4821,0.0673785,-0.4901708,0
1974-09-22,-2.38,0.0603015,-0.4930823,0
1974-09-23,-2.3291,0.0497117,-0.4953887,0
1974-09-24,-2.337,0.0368712,-0.4971148,0
1974-09-25,-2.3941,0.0230217,-0.4982902,0
1974-09-26,-2.487,0.0092798,-0.4989465,0
1974-09-27,-2.609,-0.003434,-0.4991165,0
1974-09-28,-2.7091,-0.014441,-0.4988363,0
1974-09-29,-2.824,-0.023332,-0.4981472,0
1974-09-30,-2.8941,-0.0299747,-0.4970996,0
1974-10-01,-2.931,-0.0344951,-0.4957545,0
1974-10-02,-2.9101,-0.0372272,-0.4941855,0
1974-10-03,-2.858,-0.0386287,-0.492478,0
1974-10-04,-2.7741,-0.0391694,-0.4907268,0
1974-10-05,-2.693,-0.03921,-0.4890324,0
1974-10-06,-2.634,-0.038895,-0.4874957,0
1974-10-07,-2.6261,-0.0380871,-0.4862127,0
1974-10-08,-2.69,-0.0363674,-0.485268,0
1974-10-09,-2.8231,-0.0331127,-0.4847285,0
1974-10-10,-3.041,-0.0276519,-0.4846348,0
1974-10-11,-3.2781,-0.0194788,-0.4849933,0
1974-10-12,-3.475,-0.0084782,-0.4857674,0
1974-10-13,-3.6261,0.0049054,-0.4868741,0
1974-10-14,-3.66,0.0196301,-0.4881867,0
1974-10-15,-3.5761,0.0341945,-0.4895483,0
1974-10-16,-3.405,0.0469231,-0.4907916,0
1974-10-17,-3.1961,0.0563086,-0.4917616,0
1974-10-18,-2.984,0.061291,-0.4923323,0
1974-10-19,-2.824,0.061401,-0.4924149,0
